Fluo-3 @ saturating Ca
nm       GM 
-----------------
700	3.90
710	4.50
720	5.97
730	6.52
740	6.68
750	8.75
760	9.50
770	10.24
780	10.78
790	11.20
800	12.96
810	12.96
820	12.64
830	11.11
840	10.01
850	6.64
860	4.34
870	3.40
880	2.64
890	3.05
900	3.95
910	4.84
920	5.62
930	7.97
940	7.98
950	7.91
960	7.40
970	6.31
980	5.38
990	5.91
1000	5.67
