nm        GM
------------------
700	96.20
710	63.20
720	41.80
730	31.20
740	21.20
750	7.76
760	2.74
770	0.87
780	0.41
790	0.15
800	0.16
810	0.14
820	0.16
830	0.22
840	0.26
850	0.29
860	0.30
870	0.39
880	0.60
890	0.83
900	1.01
910	1.40
920	1.72
930	2.06
940	3.34
950	4.32
960	5.10
962	5.20
970	5.64
980	6.48
985	7.37
1008	7.48
1020	10.22
1034	10.02
1049	 6.37
