nm      GM mean  sd
-------------------------------
710	43.388	0.000
720	26.918	0.000
740	11.140	0.000
760	4.391	0.000
780	2.168	0.000
800	2.519	2.560
820	6.082	7.980
840	13.301	3.440
860	19.636	5.670
880	35.888	4.300
900	55.332	5.093
920	83.500	7.463
940	122.123	4.306
960	198.345	11.31
980	159.301	7.973
1000	39.662	5.189
