nm       GM
-----------------
700	0.325
710	0.265
720	0.194
730	0.358
740	0.357
750	0.443
760	0.538
770	0.736
780	0.708
790	0.828
800	0.906
810	1.191
820	1.196
840	1.366
850	1.237
860	1.198
870	1.156
880	1.123
890	1.089
900	0.927
910	0.917
920	0.721
930	0.525
940	0.402
950	0.329
960	0.217
970	0.170
980	0.136
