nm      GM mean   sd n=3
------------------------------
700	24.341	0.000
720	11.782	4.200
740	6.724	5.300
760	35.584	2.300
780	62.045	5.330
800	84.244	9.310
820	141.630	8.450
840	187.023	6.450
860	158.658	7.670
880	138.857	8.340
900	91.391	9.200
920	36.071	4.379
940	11.975	5.428
960	10.528	0.771
980	1.671	2.300
1000	0.182	1.200
