nm      GM mean  sd n=3
-------------------------------
710	55.210	0.000
720	10.468	0.000
740	4.256	0.000
760	4.248	0.000
780	2.266	0.000
800	3.460	0.000
820	9.231	0.000
840	19.654	0.000
860	29.520	0.000
880	53.698	0.000
900	75.126	5.469
920	134.500	12.112
940	203.736	11.424
960	318.478	14.833
980	229.878	16.845
1000	95.311	0.000
1010	36.700	0.000
