nm       GM mean sd n=3
-------------------------------
700	46.315	7.450
720	20.255	5.453
740	13.432	3.400
760	3.544	1.200
780	2.314	1.400
800	2.536	1.200
820	6.020	2.100
840	13.729	5.400
860	18.541	2.400
880	32.737	3.200
900	59.904	6.700
920	71.106	7.463
940	115.417	4.306
960	228.367	12.100
980	180.432	7.973
1000	109.126	4.300
