Di4ANEPPS in water and ETOH
nm       water	etoh
-----------------------
720	0.0000	0.0764
740	0.0000	0.7325
760	0.0000	0.6648
780	2.23e-3	0.5105
800	0.0000	0.0435
820	0.0154	0.2829
840	0.0276	0.3595
860	0.0184	0.4969
880	0.0102	0.8225
900	7.21e-3	1.1140
920	0.0000	1.8913
940	0.1936	4.9842
960	0.4536	3.4017
980	0.0710	2.5463
1000	2.33e-3	0.4906
