nm     GM mean	  sd n=3
-------------------------------
700	8.299	0.000
720	7.616	0.000
740	3.320	0.000
760	5.098	0.000
780	3.762	0.000
800	37.132	0.000
820	58.337	2.110
840	75.063	3.210
860	57.557	4.300
880	53.375	4.870
900	48.730	4.379
920	35.600	5.428
940	16.238	0.771
960	3.755	0.269
980	0.200	0.000
1000	0.000	0.000
